hum,windspeed,temp_c,feels_like_c,casual,registered,year,month,day,dayofweek,season_1,season_2,season_3,season_4,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,total_count
0.66,0.2631578947368421,0.36734693877551017,0.39390000000000003,29,51,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,80
0.76,0.3333333333333333,0.3469387755102041,0.33330000000000004,7,35,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,42
0.87,0.2631578947368421,0.326530612244898,0.31820000000000004,2,13,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15
0.87,0.2631578947368421,0.326530612244898,0.31820000000000004,1,24,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25
0.93,0.2982456140350877,0.30612244897959184,0.303,2,58,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,60
0.93,0.2982456140350877,0.30612244897959184,0.303,10,138,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,148
0.93,0.2982456140350877,0.30612244897959184,0.303,8,54,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,62
0.93,0.49122807017543857,0.2857142857142857,0.2727,1,52,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,53
0.93,0.38596491228070173,0.2857142857142857,0.2727,12,51,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,63
0.93,0.2982456140350877,0.2857142857142857,0.2879,11,43,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,54
0.93,0.3508771929824561,0.2857142857142857,0.2727,9,42,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,51
0.93,0.2631578947368421,0.2857142857142857,0.2879,4,31,2011,4,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,35
0.87,0.2631578947368421,0.2857142857142857,0.2879,5,26,2011,4,9,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,31
0.87,0.15789473684210525,0.2857142857142857,0.303,3,17,2011,4,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,20
0.87,0.2631578947368421,0.30612244897959184,0.303,2,15,2011,4,9,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,17
1.0,0.2982456140350877,0.2857142857142857,0.2879,3,11,2011,4,9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14
1.0,0.2982456140350877,0.2857142857142857,0.2727,0,3,2011,4,9,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3
0.93,0.2631578947368421,0.2857142857142857,0.2879,0,5,2011,4,9,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5
0.93,0.22807017543859648,0.2857142857142857,0.2879,0,13,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13
0.93,0.19298245614035087,0.2857142857142857,0.303,8,13,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,21
0.93,0.19298245614035087,0.30612244897959184,0.303,7,47,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,54
0.87,0.12280701754385964,0.326530612244898,0.34850000000000003,27,71,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,98
0.87,0.15789473684210525,0.326530612244898,0.33330000000000004,43,90,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,133
0.81,0.0,0.3469387755102041,0.36360000000000003,51,91,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,142
0.81,0.15789473684210525,0.3469387755102041,0.34850000000000003,79,123,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,202
0.81,0.0,0.3469387755102041,0.3788,114,108,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,222
0.81,0.15789473684210525,0.3469387755102041,0.34850000000000003,94,118,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,212
0.87,0.0,0.3469387755102041,0.3788,85,116,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,201
0.82,0.0,0.36734693877551017,0.39390000000000003,73,118,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,191
0.82,0.10526315789473684,0.36734693877551017,0.39390000000000003,128,129,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,257
0.82,0.12280701754385964,0.36734693877551017,0.39390000000000003,48,129,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,177
0.82,0.15789473684210525,0.36734693877551017,0.39390000000000003,47,83,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,130
0.87,0.19298245614035087,0.36734693877551017,0.39390000000000003,19,74,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,93
0.93,0.15789473684210525,0.3469387755102041,0.34850000000000003,10,65,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,75
0.93,0.15789473684210525,0.3469387755102041,0.34850000000000003,21,66,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,87
0.87,0.10526315789473684,0.36734693877551017,0.39390000000000003,12,45,2011,4,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,57
0.87,0.10526315789473684,0.36734693877551017,0.39390000000000003,5,48,2011,4,10,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,53
0.87,0.15789473684210525,0.36734693877551017,0.39390000000000003,6,31,2011,4,10,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,37
0.87,0.10526315789473684,0.36734693877551017,0.39390000000000003,12,24,2011,4,10,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,36
0.87,0.15789473684210525,0.36734693877551017,0.39390000000000003,5,11,2011,4,10,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,16
0.93,0.12280701754385964,0.3469387755102041,0.36360000000000003,3,2,2011,4,10,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5
0.93,0.10526315789473684,0.3469387755102041,0.36360000000000003,0,4,2011,4,10,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4
0.93,0.10526315789473684,0.3469387755102041,0.36360000000000003,0,4,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4
1.0,0.10526315789473684,0.3469387755102041,0.36360000000000003,3,7,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,10
0.94,0.10526315789473684,0.36734693877551017,0.39390000000000003,17,38,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,55
0.94,0.15789473684210525,0.36734693877551017,0.39390000000000003,31,50,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,81
0.87,0.0,0.3877551020408163,0.4091,69,81,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,150
0.87,0.15789473684210525,0.3877551020408163,0.4091,93,109,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,202
0.88,0.15789473684210525,0.40816326530612246,0.4242,94,136,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,230
0.82,0.12280701754385964,0.44897959183673464,0.4545,121,142,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,263
0.72,0.22807017543859648,0.4897959183673469,0.4848,148,133,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,281
0.77,0.2631578947368421,0.4897959183673469,0.4848,156,141,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,297
0.72,0.19298245614035087,0.5102040816326531,0.5,135,153,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,288
0.72,0.22807017543859648,0.5102040816326531,0.5,84,152,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,236
0.77,0.22807017543859648,0.4897959183673469,0.4848,103,137,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,240
0.77,0.22807017543859648,0.4897959183673469,0.4848,47,84,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,131
0.82,0.15789473684210525,0.44897959183673464,0.4545,21,71,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,92
0.88,0.22807017543859648,0.4285714285714286,0.4394,18,77,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,95
0.94,0.2982456140350877,0.4285714285714286,0.4394,12,45,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,57
0.88,0.42105263157894735,0.44897959183673464,0.4545,5,27,2011,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,32
0.88,0.38596491228070173,0.4693877551020408,0.4697,7,16,2011,4,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,23
0.94,0.3333333333333333,0.44897959183673464,0.4545,1,3,2011,4,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4
0.94,0.3333333333333333,0.44897959183673464,0.4545,7,2,2011,4,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9
0.94,0.22807017543859648,0.44897959183673464,0.4545,0,1,2011,4,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.94,0.22807017543859648,0.44897959183673464,0.4545,1,12,2011,4,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,13
1.0,0.2631578947368421,0.44897959183673464,0.4545,2,59,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,61
0.88,0.2631578947368421,0.4897959183673469,0.4848,12,164,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,176
0.88,0.3333333333333333,0.5102040816326531,0.5,28,286,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,314
0.83,0.3333333333333333,0.5510204081632654,0.5303,33,132,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,165
0.83,0.3508771929824561,0.5510204081632654,0.5303,41,55,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,96
0.73,0.3508771929824561,0.5918367346938775,0.5909,45,59,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,104
0.73,0.38596491228070173,0.5918367346938775,0.5909,37,97,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,134
0.69,0.49122807017543857,0.6326530612244897,0.6061000000000001,62,77,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,139
0.54,0.42105263157894735,0.7142857142857143,0.6667000000000001,60,85,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,145
0.48,0.6140350877192982,0.7346938775510204,0.6667000000000001,56,85,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,141
0.48,0.6140350877192982,0.7346938775510204,0.6667000000000001,73,162,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,235
0.48,0.6140350877192982,0.7346938775510204,0.6667000000000001,100,352,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,452
0.51,0.45614035087719296,0.7142857142857143,0.6667000000000001,93,290,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,383
0.51,0.5263157894736842,0.7142857142857143,0.6667000000000001,73,211,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,284
0.57,0.6140350877192982,0.6734693877551021,0.6364000000000001,44,122,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,166
0.61,0.2982456140350877,0.6530612244897959,0.6212,39,119,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,158
0.5,0.3333333333333333,0.6326530612244897,0.6212,25,66,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,91
0.6,0.0,0.5714285714285715,0.5455000000000001,16,38,2011,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,54
0.5,0.12280701754385964,0.6122448979591837,0.6212,11,13,2011,4,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,24
0.5,0.10526315789473684,0.6122448979591837,0.6212,6,7,2011,4,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,13
0.53,0.15789473684210525,0.5918367346938775,0.6212,7,7,2011,4,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,14
0.56,0.15789473684210525,0.5714285714285715,0.5455000000000001,0,1,2011,4,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.64,0.15789473684210525,0.5510204081632654,0.5303,4,2,2011,4,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6
0.68,0.15789473684210525,0.5306122448979592,0.5152,1,15,2011,4,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,16
0.68,0.3333333333333333,0.5306122448979592,0.5152,3,55,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,58
0.68,0.2631578947368421,0.5306122448979592,0.5152,12,177,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,189
0.88,0.45614035087719296,0.4693877551020408,0.4697,15,211,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,226
0.94,0.5789473684210527,0.44897959183673464,0.4545,4,50,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,54
0.82,0.49122807017543857,0.4897959183673469,0.4848,6,34,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,40
0.77,0.42105263157894735,0.5102040816326531,0.5,11,38,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,49
0.64,0.5438596491228069,0.5510204081632654,0.5303,9,83,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,92
0.68,0.3333333333333333,0.5306122448979592,0.5152,22,84,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,106
0.82,0.3333333333333333,0.4897959183673469,0.4848,16,28,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44
0.77,0.6140350877192982,0.4693877551020408,0.4697,24,54,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,78
0.77,0.45614035087719296,0.4693877551020408,0.4697,19,80,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,99
0.77,0.2631578947368421,0.4285714285714286,0.4394,29,262,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,291
0.77,0.2631578947368421,0.4285714285714286,0.4394,21,203,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224
0.82,0.3333333333333333,0.40816326530612246,0.4242,3,127,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,130
0.82,0.3333333333333333,0.40816326530612246,0.4242,9,94,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,103
0.82,0.22807017543859648,0.40816326530612246,0.4242,10,74,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,84
0.94,0.3508771929824561,0.3877551020408163,0.4091,7,47,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,54
0.94,0.2982456140350877,0.3877551020408163,0.4091,8,31,2011,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,39
1.0,0.3508771929824561,0.3877551020408163,0.4091,3,12,2011,4,13,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,15
1.0,0.3508771929824561,0.3877551020408163,0.4091,0,1,2011,4,13,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1.0,0.3508771929824561,0.3877551020408163,0.4091,0,2,2011,4,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
0.94,0.38596491228070173,0.3877551020408163,0.4091,0,2,2011,4,13,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
0.94,0.38596491228070173,0.3877551020408163,0.4091,1,2,2011,4,13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3
0.94,0.2982456140350877,0.36734693877551017,0.39390000000000003,1,4,2011,4,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
0.94,0.2631578947368421,0.36734693877551017,0.39390000000000003,1,33,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,34
1.0,0.2631578947368421,0.3469387755102041,0.34850000000000003,3,67,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70
0.94,0.22807017543859648,0.36734693877551017,0.39390000000000003,6,158,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,164
0.94,0.2631578947368421,0.36734693877551017,0.39390000000000003,2,63,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,65
0.87,0.22807017543859648,0.3877551020408163,0.4091,4,42,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,46
0.82,0.22807017543859648,0.40816326530612246,0.4242,4,57,2011,4,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,61
